 3794.6936  16.5575  14.5900   0.0000
 3795.5675  16.5543  14.5876   0.0000
 3796.4416  16.5511  14.5851   0.0000
 3797.3158  16.5479  14.5826   2.6982
 3798.1903  14.1222  12.4453   2.6506
 3799.0650  11.4074  10.0531   2.5141
 3799.9399  13.7809  12.1451   2.5161
 3800.8150  13.8622  12.2170   2.5021
 3801.6903   8.1748   7.2048   2.3839
 3802.5658  15.0869  13.2970   2.4718
 3803.4415  18.2660  16.0993   2.5083
 3804.3174  10.8463   9.5599   2.3584
 3805.1935   9.7488   8.5928   2.2970
 3806.0698  15.8374  13.9598   2.3320
 3806.9463  14.6726  12.9334   2.3131
 3807.8230   8.4353   7.4356   2.1476
 3808.6999   9.5656   8.4322   2.1714
 3809.5770   8.6085   7.5886   2.0596
 3810.4543  10.7866   9.5089   2.1553
 3811.3318  11.0055   9.7021   2.0382
 3812.2095   5.1699   4.5578   2.0506
 3813.0874  13.6368  12.0223   2.0588
 3813.9655   2.1274   1.8755   1.9498
 3814.8439   7.2508   6.3927   2.0006
 3815.7224  13.2186  11.6545   2.1217
 3816.6011  11.8462  10.4447   2.1105
 3817.4800  14.2834  12.5939   2.1425
 3818.3592  12.9231  11.3948   2.0875
 3819.2385   9.7971   8.6386   1.9974
 3820.1180   7.9144   6.9787   1.9658
 3820.9978   8.9810   7.9194   2.0059
 3821.8777   9.1524   8.0707   1.9866
 3822.7578   6.3782   5.6245   1.9488
 3823.6382   8.6908   7.6640   1.9287
 3824.5187   4.5026   3.9708   1.9090
 3825.3995   3.8146   3.3641   1.8308
 3826.2804   6.4820   5.7166   1.9168
 3827.1616   7.6509   6.7477   1.9100
 3828.0430   5.6981   5.0255   1.9025
 3828.9245   5.1291   4.5237   1.9087
 3829.8063   8.3302   7.3472   1.9506
 3830.6882   6.7953   5.9936   1.9917
 3831.5704   5.6546   4.9875   1.9407
 3832.4528   6.4637   5.7013   1.8957
 3833.3354   5.7130   5.0393   1.8249
 3834.2181   7.1116   6.2732   1.8281
 3835.1011  10.6531   9.3973   1.9234
 3835.9843   9.2543   8.1636   2.3284
 3836.8677   6.0207   5.3112   2.3901
 3837.7513   2.7354   2.4131   2.3854
 3838.6351   1.7154   1.5133   2.3774
