 3796.4416   8.1811   7.1683   0.0000
 3797.3158   8.1797   7.1673   0.0000
 3798.1903   8.1783   7.1662   0.0000
 3799.0650   8.1769   7.1652   0.0000
 3799.9399   8.1756   7.1642   0.0000
 3800.8150   8.1742   7.1631   0.0000
 3801.6903   8.1728   7.1621   0.0000
 3802.5658   8.1714   7.1611   0.0000
 3803.4415   8.1700   7.1600   0.0000
 3804.3174   8.1686   7.1590   0.0000
 3805.1935   8.1673   7.1580   0.0000
 3806.0698   8.1659   7.1569   0.0000
 3806.9463   8.1645   7.1559   0.0000
 3807.8230   8.1632   7.1549   0.0000
 3808.6999   8.1618   7.1539   0.0000
 3809.5770   8.1604   7.1528   0.0000
 3810.4543   8.1591   7.1518   0.0000
 3811.3318   8.1577   7.1508   0.0000
 3812.2095   8.1564   7.1498   3.0765
 3813.0874   7.0031   6.1390   3.0916
 3813.9655  10.7520   9.4255   3.1466
 3814.8439  10.3666   9.0880   3.1788
 3815.7224   6.3236   5.5438   3.1223
 3816.6011   7.0778   6.2051   3.1660
 3817.4800  12.1350  10.6390   3.2721
 3818.3592   5.9005   5.1732   3.1436
 3819.2385  12.6307  11.0741   3.2593
 3820.1180   5.4383   4.7682   3.0786
 3820.9978   4.7229   4.1411   3.0907
 3821.8777   9.7026   8.5075   3.1794
 3822.7578   5.2731   4.6237   3.1850
 3823.6382   9.5158   8.3441   3.2274
 3824.5187  -0.5725  -0.5020   3.1259
 3825.3995  11.2594   9.8735   3.3175
 3826.2804  13.3834  11.7363   3.3827
 3827.1616   7.4601   6.5422   3.3193
 3828.0430  14.7228  12.9115   3.4574
 3828.9245   3.9262   3.4433   3.4752
 3829.8063  12.2042  10.7033   3.6308
 3830.6882  11.2315   9.8505   3.6291
 3831.5704   8.4083   7.3746   3.4996
 3832.4528  10.7044   9.3886   3.4539
 3833.3354  12.0560  10.5743   3.3503
 3834.2181  10.4724   9.1856   3.1960
 3835.1011   7.9852   7.0042   3.1003
 3835.9843   5.7053   5.0045   3.0253
 3836.8677   8.0361   7.0491   3.0561
 3837.7513  10.3724   9.0987   3.0879
 3838.6351   7.3916   6.4841   3.0252
 3839.5191   9.2849   8.1451   3.0366
 3840.4033  15.6241  13.7065   3.1249
 3841.2877  12.6055  11.0586   3.0251
 3842.1723   9.7149   8.5230   2.9042
 3843.0571  11.8610  10.4060   2.9210
 3843.9422  11.0572   9.7010   2.8912
 3844.8274   2.2799   2.0003   2.7964
 3845.7128   4.3730   3.8368   2.8294
 3846.5984  14.9059  13.0786   2.9699
 3847.4843  13.7822  12.0930   2.8382
 3848.3703   7.0815   6.2137   2.7909
 3849.2565  10.7835   9.4622   2.8816
 3850.1430   8.5655   7.5161   2.9248
 3851.0296   6.2355   5.4718   2.8152
 3851.9165   8.2316   7.2235   2.8685
 3852.8036  12.5067  10.9753   2.8760
 3853.6908  14.6739  12.8775   2.9103
 3854.5783  11.6197  10.1974   2.7621
 3855.4660   5.7164   5.0168   2.7343
 3856.3538   7.6282   6.6948   2.7521
 3857.2419   5.5700   4.8886   2.6454
 3858.1302   7.9088   6.9414   2.5677
 3859.0187  12.4768  10.9508   2.6832
 3859.9074   9.4225   8.2703   2.7190
 3860.7963   7.5574   6.6334   2.7463
 3861.6854   8.8827   7.7968   2.7495
 3862.5747   9.0229   7.9201   2.7223
 3863.4642   7.4056   6.5006   2.6345
 3864.3539   6.7300   5.9077   2.5692
 3865.2438   7.2473   6.3620   2.5289
 3866.1340   3.6792   3.2298   2.4316
 3867.0243   3.2770   2.8768   2.3855
 3867.9148   2.3700   2.0807   2.3286
 3868.8056   8.2740   7.2639   2.3730
 3869.6965  12.5250  10.9962   2.4723
 3870.5877   5.3977   4.7389   2.3487
 3871.4790   7.7039   6.7638   2.4016
 3872.3706   9.3430   8.2032   2.4923
 3873.2624   4.6845   4.1131   2.4488
 3874.1544   4.3539   3.8229   2.4664
 3875.0465   6.6464   5.8359   2.4468
 3875.9389   5.4806   4.8124   2.4985
 3876.8315  13.1681  11.5629   2.5666
 3877.7243  12.6610  11.1179   2.5625
 3878.6173  15.7683  13.8468   2.5594
 3879.5105  10.4190   9.1496   2.4866
 3880.4039   4.8812   4.2866   2.4108
 3881.2975  12.4661  10.9478   2.5468
 3882.1914   7.5919   6.6674   2.4830
 3883.0854  14.4386  12.6806   2.5743
 3883.9796  14.8820  13.0702   2.6408
 3884.8741  13.3057  11.6861   2.6027
 3885.7687  11.4800  10.0828   2.5942
 3886.6636   6.6721   5.8603   2.5087
 3887.5586   9.6869   8.5084   2.5931
 3888.4539  14.1093  12.3930   2.6692
 3889.3494   6.5532   5.7562   2.4966
