0026 118.222511292  45.955837250   0.186139   1.0000   1.7159   5.7417  -0.0312 368087
0027 228.151504517  -1.440037489   0.122164   1.0000   1.7555   5.0159  -0.1853 196932
0028 139.139831543  47.237304688   0.139215   1.0000   1.7030   5.1882  -0.0955 188301
0029 244.814392090  28.332162857   0.115115   1.0000   1.4255   4.1445  -0.1709 319255
0030 230.004531860  29.755132675   0.117167   1.0000   2.0857   6.5211  -0.1501 361000
0031 116.995704651  18.566911697   0.044867   1.0000   3.8416  11.7491  -0.1433 343190
0032 122.618484497  50.427261353   0.119605   1.0000   2.2175   6.6920  -0.1453 375439
0033   0.735954106   0.772637427   0.086814   1.0000   1.6897   5.5049  -0.1476 036372
0034 201.945892334  61.840114594   0.096815   1.0000   1.4122   4.2499  -0.0843 156877
0035 250.834274292  25.404207230   0.054830   1.0000   2.3232   7.5372  -0.1353 323302
0036 192.403015137   4.111964226   0.123921   1.0000   2.2704   7.1544  -0.1201 171654
0037 326.053710938  11.701441765   0.146126   1.0000   1.3595   4.2370  -0.1024 138372
0038 157.400512695  40.402000427   0.095763   1.0000   2.6661   7.3252  -0.1074 326228
0039 214.193328857  40.117542267   0.118619   1.0000   2.9173   8.4087  -0.0532 297720
0040 211.260925293  51.730529785   0.064486   1.0000   2.7852   8.8307  -0.1546 234375
0041 331.901763916  -1.199801445   0.058724   1.0000   2.1515   7.4708  -0.1957 031691
0042 156.798309326   1.378756404   0.146847   1.0000   3.0096   8.7517  -0.1368 074117
0043 153.026657104   8.692516327   0.098469   1.0000   4.5404  14.7036  -0.1511 267370
0044 213.508331299  43.733333588   0.088101   1.0000   1.8216   5.7552  -0.0798 315559
0045 139.797134399  45.366493225   0.031579   1.0000   2.5082   8.3297  -0.0714 166132
0046 239.291458130  53.993400574   0.145321   1.0000   2.0457   6.0051  -0.1096 114271
0047 133.038940430   9.711806297   0.119472   1.0000   1.7555   5.0026  -0.0969 373947
0048 249.182998657  41.994461060   0.120646   1.0000   2.1123   6.6273  -0.1221 117818
0049 179.808654785  63.595191956   0.111257   1.0000   1.9534   5.7943  -0.1404 154450
0050 134.516647339   6.552026749   0.188998   1.0000   1.4650   4.3159  -0.0805 250688
0051 113.332298279  38.400154114   0.078743   1.0000   1.4389   3.9206  -0.1365 051748
0052 159.931320190  58.005233765   0.091159   1.0000   1.4652   4.1713  -0.1191 205136
0053 243.601074219  35.636039734   0.069174   1.0000   1.8349   5.7688  -0.1485 238617
0054 185.877182007   8.340636253   0.177520   1.0000   2.0460   6.1511  -0.1350 358350
0055 205.021972656  41.200241089   0.133384   1.0000   1.6237   5.1746  -0.1254 339608
0056 207.776947021  46.349411011   0.060097   1.0000   1.8084   5.4516  -0.1414 340286
0057   7.712184906   0.063621804   0.153734   1.0000   1.4519   4.4480  -0.1326 037903
0058 226.676559448  -1.285843968   0.071939   1.0000   3.2473  10.6792  -0.1762 196512
0059 196.096878052  58.506061554   0.149708   1.0000   1.6235   4.6330  -0.1061 208972
0060 354.674530029  13.892831802   0.101130   1.0000   1.8347   5.8208  -0.1198 143742
0061 144.295089722  34.733203888   0.079764   1.0000   1.7027   4.5801  -0.1086 347131
0062 159.627700806  56.767253876   0.183008   1.0000   3.1020   9.1476  -0.1337 204982
0063 157.910568237  46.476272583   0.181463   1.0000   2.5475   7.7877  -0.1019 210151
0064 191.802001953  57.874496460   0.160425   1.0000   3.0364  10.9047  -0.1507 287002
0065 219.140731812  -1.097321868   0.106151   1.0000   1.9269   5.9787  -0.1276 015948
0066   9.800589561   1.044790626   0.202101   1.0000   1.8084   6.0985  -0.1126 038316
0067 159.162658691  42.277896881   0.162930   1.0000   1.8744   5.8739  -0.1122 302397
0068 166.952301025  42.073856354   0.158589   1.0000   1.9403   6.2170  -0.1007 329945
0069  23.883018494  -9.854012489   0.049046   1.0000   3.4851  11.2739  -0.1267 129835
0070 176.166091919  53.009014130   0.093919   1.0000   1.3994   4.0663  -0.1111 181716
0071 163.644622803  41.738315582   0.066389   1.0000   1.2540   3.7356  -0.1476 302944
0072 225.378265381  -2.455539227   0.109874   1.0000   1.9802   6.0989  -0.1171 196440
0073 230.341659546   4.333085537   0.049615   1.0000   1.4652   4.1711  -0.1486 105534
0074 162.352828979  55.370506287   0.125472   1.0000   1.9936   6.1128  -0.1238 190989
0075 174.457656860  49.680393219   0.127013   1.0000   1.6631   4.5800  -0.1116 212780
0076 203.954177856  59.483673096   0.071298   1.0000   1.7556   5.3592  -0.0391 209631
0077 227.306900024  60.698772430   0.150442   1.0000   1.8214   5.4775  -0.1053 112454
0078  41.422908783  -8.743760109   0.149816   1.0000   2.2709   7.3013  -0.1566 059985
0079 192.211029053  63.547946930   0.137718   1.0000   2.0459   6.6393  -0.1225 155783
0080 200.153533936  -0.819222033   0.107872   1.0000   2.2704   6.8904  -0.2042 011757
0081   9.297533989 -10.283406258   0.094392   1.0000   2.2181   6.6674  -0.1329 126457
0082 117.510726929  24.590854645   0.137240   1.0000   1.8216   5.5441  -0.1643 198344
0083 201.365509033  42.429573059   0.066501   1.0000   1.9800   6.2303  -0.1060 338866
0084 187.817932129  65.386711121   0.126689   1.0000   2.0591   6.0848  -0.1233 108401
0085 187.972457886  47.270542145   0.103020   1.0000   1.5576   4.6464  -0.1690 335324
0086 217.501556396  46.159179688   0.183514   1.0000   2.4026   6.3234  -0.1003 277358
0087   2.233757973  -0.193919122   0.138061   1.0000   2.7718   8.5399  -0.1360 036516
0088 257.111602783  20.642324448   0.217489   1.0000   2.0065   6.1384  -0.1332 324075
0089 223.593032837  35.280437469   0.145922   1.0000   1.7027   5.3457  -0.0836 311398
0090 211.376693726   4.743256569   0.062153   1.0000   1.8216   5.7156  -0.0698 101508
0091 252.806549072  39.888179779   0.173277   1.0000   2.0594   6.4026  -0.1401 118522
0092 260.257354736  27.631563187   0.253028   1.0000   2.7983   7.8802  -0.1244 217064
0093 161.000350952  42.553413391   0.164950   1.0000   1.7159   5.5700  -0.1295 302793
0094  13.949883461 -10.971873283   0.111074   1.0000   1.2279   3.4063  -0.1252 127743
0095 198.532363892  45.142944336   0.192015   1.0000   3.3528  11.2463  -0.1228 308250
0096 240.452331543  32.299201965   0.223602   1.0000   2.7460   8.1456  -0.1720 318003
0097  33.049964905  -9.296053886   0.136116   1.0000   1.7426   5.4655  -0.2333 131880
0098  23.181720734  13.772459984   0.187906   1.0000   2.1122   5.9803  -0.0920 049593
0099 192.526107788  45.491935730   0.119329   1.0000   1.8351   6.0070  -0.0064 307377
0100 199.896270752  -0.010174698   0.110996   1.0000   4.1173  11.9297  -0.1464 011939
0101 214.731994629  53.108638763   0.114815   1.0000   2.4027   7.6965  -0.0831 290165
0102 333.527404785  -8.076915741   0.083651   1.0000   2.3632   6.9708  -0.1399 133690
0103 156.208557129  44.227931976   0.188450   1.0000   2.3234   7.3135  -0.0944 325822
0104 225.031356812  -1.497119188   0.110056   1.0000   2.4289   7.1019  -0.1700 196458
0105 181.964141846  52.450794220   0.081684   1.0000   1.7557   5.2539  -0.1483 182357
0106 146.093688965  -0.793099701   0.067590   1.0000   3.0098   9.1087  -0.1470 000049
0107 324.570129395  -8.599031448   0.128236   1.0000   1.5046   4.5006  -0.1056 247868
0108 187.991867065   9.099020958   0.051897   1.0000   2.9830   9.7279  -0.1501 265169
0109 216.876922607  52.295574188   0.065032   1.0000   2.2442   7.3135  -0.1461 290060
0110 173.075714111  -2.232214928   0.040584   1.0000   2.3630   7.3530  -0.0292 019273
0111 166.845108032   4.700550079   0.051367   1.0000   3.2475  10.8911  -0.2070 100951
0112 231.198104858  32.371208191   0.109611   1.0000   1.6237   4.4487  -0.1549 312418
0113 332.289764404  -9.352378845   0.081787   1.0000   1.4519   4.2106  -0.1538 133437
0114 138.438522339   2.659626722   0.154161   1.0000   1.7953   5.4386  -0.1020 095915
0115 157.716217041  62.931270599   0.150079   1.0000   2.2443   7.1817  -0.1145 152748
0116 134.309234619  51.571601868   0.151800   1.0000   1.9541   6.0206  -0.1271 091730
0117 171.004547119  47.991024017   0.140667   1.0000   2.2834   6.8369  -0.0987 211688
0118 154.890655518   2.784819126   0.046823   1.0000   2.2970   7.4059  -0.0985 073953
0119   1.163185358  14.492384911   0.138757   1.0000   3.8676   9.8208  -0.1837 144919
0120 259.831085205  28.318456650   0.100572   1.0000   1.3199   3.9068  -0.1601 217010
0121 173.698440552  47.211528778   0.140116   1.0000   1.5446   4.3036  -0.1590 331326
0122 158.110397339  45.615200043   0.138815   1.0000   1.9931   6.7051  -0.1275 210126
0123 184.975799561  42.829483032   0.067368   1.0000   1.4784   4.5144  -0.1102 335064
0124 198.835479736  41.058937073   0.074826   1.0000   1.5578   4.4885  -0.0734 337754
0125 139.876525879  33.594963074   0.095861   1.0000   3.4979   9.9394  -0.1024 346539
0126 161.121810913  60.629009247   0.146936   1.0000   3.9067  12.5119  -0.0948 094730
0127 177.372421265  58.561016083   0.046455   1.0000   3.5236  12.3129  -0.1556 285065
0128 251.956222534  40.278095245   0.184802   1.0000   2.5079   7.7613  -0.1256 118740
0129 243.847061157  48.026062012   0.070905   1.0000   1.8083   5.9528  -0.1165 115318
0130 193.451461792  63.318809509   0.138436   1.0000   1.7290   5.0947  -0.0155 155816
0131 150.172073364  -1.186939597   0.122917   1.0000   2.6269   8.3690  -0.1656 001410
0132 233.720733643  -0.110978551   0.142774   1.0000   1.4781   4.3946  -0.0894 029851
0133   1.179031253  15.313283920   0.134097   1.0000   2.1119   7.0090  -0.1446 145320
0134  31.906793594  -9.645147324   0.144688   1.0000   2.1782   6.0595  -0.0950 131939
0135 240.203018188  34.413959503   0.116889   1.0000   2.4420   6.0323  -0.1233 321973
0136 155.737304688  -1.177679658   0.062128   1.0000   2.2837   6.4946  -0.1732 002606
0137 225.004913330  40.375514984   0.094864   1.0000   1.5972   4.7653  -0.0954 316841
0138 214.523895264  35.302604675   0.042895   1.0000   1.4521   4.2507  -0.1054 358786
0139  29.126104355  -7.903970718   0.098942   1.0000   2.2839   7.3928  -0.1472 131372
0140 180.860015869   3.622187614   0.113996   1.0000   1.5971   5.0156  -0.0609 079401
0141   9.766306877   0.849526942   0.123865   1.0000   1.7159   5.0950  -0.1590 038301
0142 128.932556152  35.444534302   0.064158   1.0000   1.5842   4.8053  -0.1233 252961
0143 236.561676025   6.055050850   0.101121   1.0000   1.8482   5.4655  -0.1569 375832
0144 154.953063965  37.593929291   0.099671   1.0000   2.0725   6.6663  -0.1186 324790
0145 224.779067993  37.467151642   0.200799   1.0000   1.9010   6.0200  -0.1361 298612
0146 162.230667114  57.640682220   0.136500   1.0000   1.6894   4.8833  -0.1363 205215
0147 336.260162354   0.551773369   0.195568   1.0000   3.6305  11.4326  -0.1252 032780
0148 346.819244385  13.632214546   0.082292   1.0000   1.3862   4.1321  -0.2105 142183
0149 327.460327148  -7.399055004   0.090598   1.0000   1.1353   3.4058  -0.1659 122905
0150 214.297576904  57.202766418   0.107182   1.0000   2.2044   7.0355  -0.1388 241508
0151 210.265075684  45.371337891   0.161043   1.0000   1.0693   3.1815  -0.0732 340651
0152 156.638702393   8.302664757   0.140552   1.0000   2.4426   7.0901  -0.1378 267547
0153 194.217361450   3.088068724   0.106997   1.0000   2.6138   8.5279  -0.1585 082026
0154 202.834838867   1.367134452   0.174617   1.0000   2.2043   6.3622  -0.0829 083203
0155 132.590744019  36.180927277   0.072755   1.0000   1.1747   3.3922  -0.0113 200585
0156 176.006683350  60.394691467   0.147267   1.0000   1.5050   4.6734  -0.1195 207075
0157 219.810256958  -2.277930260   0.104751   1.0000   1.3067   3.8542  -0.1540 195349
0158  20.277414322  -0.916957796   0.151652   1.0000   1.3728   4.3032  -0.0943 040277
0159 150.437728882  45.787696838   0.069509   1.0000   1.5839   5.2006  -0.1278 203275
0160 164.340774536   6.330750465   0.105977   1.0000   2.2968   6.5605  -0.1002 224670
0161 199.251815796  58.155838013   0.198273   1.0000   4.3296  11.4443  -0.1389 208803
0162 319.996856689  11.233461380   0.135917   1.0000   2.3102   7.3268  -0.1692 137370
0163 213.712677002  40.155151367   0.082055   1.0000   1.7688   4.6991  -0.1310 297711
0164 173.143218994  11.548763275   0.111623   1.0000   1.8350   5.4917  -0.1006 351386
0165 160.435592651   1.742971301   0.125432   1.0000   2.4688   7.8553  -0.1415 075048
0166 135.312042236   9.168449402   0.127919   1.0000   1.5050   4.6073  -0.1448 368359
0167 150.068542480  47.627380371   0.146304   1.0000   3.0629   9.7565  -0.1368 178410
0168  41.915744781   0.759752512   0.084151   1.0000   1.6503   4.9773  -0.1287 044400
0169 331.859710693  -0.570771873   0.142716   1.0000   1.8085   5.5312  -0.1761 031724
0170 244.105987549   1.254429936   0.086103   1.0000   2.7714   9.5546  -0.1953 026203
0171 221.271057129  35.326705933   0.163556   1.0000   1.8742   5.7942  -0.0564 311011
0172 128.029785156  34.787406921   0.150986   1.0000   2.0858   6.6007  -0.1444 252747
0173 181.608093262  51.119583130   0.150399   1.0000   1.8612   6.0061  -0.1339 213661
0174 129.965118408  53.171710968   0.185737   1.0000   1.8084   5.7288  -0.0826 056122
0175 183.042526245  64.214927673   0.108709   1.0000   3.1286  10.9962  -0.1408 107835
0176 246.453186035  43.098930359   0.170328   1.0000   2.3757   7.5229  -0.0966 161555
0177 356.984313965  14.663568497   0.113917   1.0000   1.5312   4.5672  -0.1370 144132
0178 248.343673706  42.460800171   0.133101   1.0000   2.1516   6.8245  -0.0787 117871
0179 147.955703735  48.449306488   0.087315   1.0000   2.2178   6.8646  -0.0967 225862
0180 240.416076660  53.784198761   0.105906   1.0000   1.5442   4.4611  -0.1367 115111
0181 207.374786377  39.353015900   0.108682   1.0000   1.6101   4.8038  -0.1329 309254
0182 355.141662598  15.737083435   0.114619   1.0000   1.8214   5.8205  -0.1380 144069
0183 173.862060547   7.116190434   0.158359   1.0000   1.5444   4.6728  -0.1254 356842
0184 245.413619995  49.096343994   0.129186   1.0000   1.5839   4.8704  -0.0927 116750
0185 144.852783203  11.342073441   0.060677   1.0000   1.8745   5.2935  -0.1209 369897
0186 345.521301270  -8.357168198   0.104434   1.0000   1.4256   4.3824  -0.1853 136155
0187 193.080886841   0.028309906   0.159010   1.0000   2.7585   8.4339  -0.0412 010661
0188 180.365737915   3.268237829   0.086307   1.0000   1.7160   5.4517  -0.1385 079296
0189 345.444335938  14.459156990   0.100955   1.0000   1.4387   4.4746  -0.1663 141941
0190 234.234497070  32.709316254   0.206407   1.0000   2.7062   8.6730  -0.1177 300180
0191 199.968475342  12.667644501   0.090701   1.0000   1.5843   4.3700  -0.1122 364433
0192  55.743217468  -5.952081680   0.169659   1.0000   2.0465   6.4034  -0.1219 062097
0193 204.003814697  53.126976013   0.138600   1.0000   1.5972   5.0689  -0.0833 233718
0194 177.961135864  56.522327423   0.049116   1.0000   2.4686   6.7986  -0.1262 284553
0195 203.407073975  65.694473267   0.067408   1.0000   2.2046   6.6533  -0.1698 071879
0196 137.021194458  57.873035431   0.227228   1.0000   2.1778   6.4278  -0.0893 067276
0197 211.735336304  12.753815651   0.086641   1.0000   2.7853   8.4484  -0.0867 365915
0198 201.677780151  57.608581543   0.114586   1.0000   1.9008   5.5309  -0.1096 288139
0199 244.379241943  36.561416626   0.141371   1.0000   2.0857   6.2703  -0.1246 238564
0200 239.416992188  28.880268097   0.077302   1.0000   3.0100   9.7958  -0.1801 314373
0201 205.314758301  64.430656433   0.202306   1.0000   3.2474  10.3628  -0.1230 109748
0202 172.536682129  10.400045395   0.207883   1.0000   2.8521   8.0281  -0.1587 261482
0203 212.186904907   5.469530106   0.088785   1.0000   1.4913   4.4211  -0.1310 101573
0204   9.593208313  -0.979315519   0.111057   1.0000   2.8248   9.3060  -0.1349 037986
0205 121.424575806  33.039863586   0.044050   1.0000   1.9933   5.8743  -0.1291 163686
0206 158.224990845  40.290210724   0.075323   1.0000   1.7027   5.6888  -0.1338 327134
0207 159.974624634   0.982195497   0.066967   1.0000   1.6236   4.7521  -0.1532 003580
0208 128.292312622   4.201543808   0.066332   1.0000   2.1780   6.5207  -0.0654 249293
0209 117.191444397  25.701519012   0.109021   1.0000   1.3993   4.4355  -0.0845 175944
0210 149.336761475   2.603814602   0.126154   1.0000   2.7460   8.2512  -0.1267 072972
0211 249.982864380  42.021934509   0.135484   1.0000   2.1913   6.8115  -0.1732 117766
0212  18.981445312   0.522230744   0.151040   1.0000   2.0859   6.7727  -0.1347 040586
0213 138.580581665   4.648747444   0.087507   1.0000   2.1652   5.9015  -0.1366 251198
0214 176.556640625  13.339947701   0.095378   1.0000   1.5577   4.3826  -0.0907 352622
0215 135.198059082  29.990283966   0.054117   1.0000   3.0361  10.0323  -0.2058 345788
0216 207.331436157  44.526424408   0.103267   1.0000   2.2311  13.0435  -0.1539 340225
0217 211.243133545  38.634246826   0.065039   1.0000   5.2143  16.7914  -0.1543 309595
0218 235.328857422   1.103665948   0.084611   1.0000   2.4291   7.9341  -0.1666 018740
0219 147.725799561  10.667700768   0.046921   1.0000   1.2938   3.8683  -0.1495 282848
0220  15.370150566  -9.104231834   0.055155   1.0000   1.7428   4.5286  -0.1147 128521
0221 187.269012451  41.923740387   0.173647   1.0000   1.9536   5.8609  -0.0940 334885
0222 244.736358643  30.669666290   0.132601   1.0000   1.5839   4.8573  -0.1401 322574
0223 210.184127808  37.598205566   0.148586   1.0000   2.0590   6.3618  -0.0885 358618
0224 200.553833008   4.435809612   0.247724   1.0000   2.4024   6.9828  -0.1069 173246
0225 137.169998169   0.195965990   0.058644   1.0000   1.8609   5.8598  -0.1509 064306
0226 199.780517578  -0.704476237   0.087929   1.0000   1.4916   4.4881  -0.1894 011792
0227 122.468254089  40.559429169   0.098731   1.0000   1.9269   6.3350  -0.1360 089687
0228 133.572509766  30.259832382   0.152517   1.0000   6.2977  25.4284  -0.1378 345736
0229 148.466262817   5.441253185   0.096859   1.0000   2.6535   6.9176  -0.0946 221627
0230 175.361968994   1.600420713   0.133340   1.0000   1.7951   4.4878  -0.1316 078371
0231 153.238128662   1.192997336   0.130009   1.0000   1.5310   4.7251  -0.0347 002058
0232 166.656021118   0.146612421   0.114255   1.0000   1.4389   3.9602  -0.1925 004824
0233 218.153869629  41.858261108   0.141724   1.0000   1.5182   4.6601  -0.0838 316207
0234   9.098861694 -10.921109200   0.123418   1.0000   2.1121   6.1251  -0.1199 127022
0235 158.762145996   4.102624893   0.067714   1.0000   1.7687   5.3590  -0.0398 098768
0236 218.273941040  -0.201764330   0.217801   1.0000   1.7160   5.2536  -0.1290 015519
0237 243.596878052  43.520072937   0.160928   1.0000   1.9535   6.2566  -0.1077 245352
0238 159.002304077  43.933101654   0.196471   1.0000   2.9837   9.9281  -0.1120 325595
0239 125.101165771  28.965270996   0.077056   1.0000   2.0197   5.9931  -0.0702 255819
0240 169.799316406  64.622726440   0.189257   1.0000   1.9535   5.7946  -0.1310 107047
0241 154.320114136   8.754381180   0.102982   1.0000   1.7952   4.8179  -0.0888 267486
0242 172.981231689   1.561327815   0.126219   1.0000   2.2838   8.0659  -0.1497 078003
0243 251.524078369  31.208595276   0.090799   1.0000   1.3862   4.0003  -0.1531 295633
0244 182.321884155   5.318689823   0.075099   1.0000   2.3366   7.6697  -0.1238 169859
0245 169.764297485  61.561904907   0.054749   1.0000   3.0092  10.4793  -0.1306 153397
0246 189.808654785   2.820438385   0.085076   1.0000   1.7027   5.1478  -0.1182 081278
0247 249.489074707  39.216331482   0.109362   1.0000   2.3098   7.4970  -0.1515 162434
0248 317.793395996  -6.732557774   0.119430   1.0000   1.8215   5.6230  -0.1841 121492
0249 199.773757935   5.186393261   0.095279   1.0000   1.7160   5.2801  -0.1290 173545
0250 197.551818848  63.898895264   0.133627   1.0000   2.2837   6.8379  -0.1360 108949
0251 136.256851196  42.310737610   0.176460   1.0000   3.2078  13.5969  -0.1162 165619
0252 141.358840942  36.260540009   0.112845   1.0000   2.3497   7.3925  -0.1386 272652
0253 205.807739258  45.224140167   0.091469   1.0000   1.7953   5.3595  -0.1250 339724
0254 204.830657959  -1.063701153   0.070795   1.0000   1.7158   5.5962  -0.1717 013017
0255 166.491714478  48.780918121   0.165899   1.0000   2.7456   9.1344  -0.0889 211592
0256 197.064910889   4.486002445   0.048367   1.0000   2.4946   7.9061  -0.1372 172381
0257 131.631378174  48.386791229   0.209087   1.0000   2.6664   8.2897  -0.1222 091083
0258 351.905914307 -10.714692116   0.071248   1.0000   2.2570   6.5335  -0.0427 123491
0259 129.716476440  33.208698273   0.069642   1.0000   3.1153   8.5670  -0.1668 256670
0260 357.755004883 -10.011058807   0.073873   1.0000   2.0724   6.3493  -0.1577 124816
0261 195.601974487  -2.665112257   0.082207   1.0000   2.8121   8.8721  -0.0457 023235
0262 171.513397217   8.030554771   0.179956   1.0000   3.1025  10.1920  -0.1458 356557
0263 186.235488892   2.779146433   0.025976   1.0000   4.0258  13.2918  -0.1116 080557
0264 181.739044189  -1.096278787   0.218533   1.0000   2.5609   7.4056  -0.0574 007931
0265 214.821640015  42.615196228   0.249443   1.0000   3.0365   8.7266  -0.0808 315325
0266 182.184417725   2.107827902   0.110403   1.0000   1.7818   5.6092  -0.1468 079503
0267   8.518898010   0.934910476   0.186917   1.0000   1.9273   6.4683  -0.0819 038178
0268 208.820098877  60.598110199   0.074889   1.0000   1.3859   3.8013  -0.0266 157008
0269 244.354339600  37.798027039   0.201817   1.0000   2.7724   7.7891  -0.1556 293851
0270 320.192077637   0.659493387   0.137840   1.0000   2.3103   6.4161  -0.2243 219352
0271 183.909469604  64.263313293   0.054572   1.0000   1.3333   3.7095  -0.1273 107834
0272 122.009727478  41.124240875   0.099233   1.0000   3.4060   8.1981  -0.1629 089658
0273 145.516708374  55.829547882   0.205106   1.0000   2.5744   7.4723  -0.0980 093184
0274 117.631462097  45.209072113   0.148506   1.0000   2.6135   8.3816  -0.1623 368022
0275 160.224609375  49.754329681   0.132898   1.0000   1.7820   5.1349  -0.1650 179705
0276  31.631696701  -0.105075240   0.071449   1.0000   1.0956   3.3396  -0.1439 042696
0277  28.879508972 -10.071894646   0.053623   1.0000   2.0859   6.1784  -0.1629 131076
0278 218.693359375  36.544822693   0.200684   1.0000   2.1914   6.7589  -0.1265 310669
0279 201.026397705   5.553756714   0.227100   1.0000   3.6570  11.4857  -0.1111 173832
0280 138.315780640  52.148624420   0.189925   1.0000   4.2775  13.4266  -0.1447 091926
0281 142.104522705  43.088138580   0.175602   1.0000   1.6634   5.0429  -0.1410 178064
0282 161.790191650  43.580692291   0.236301   1.0000   2.4022   7.7476  -0.1266 303018
0283 222.021972656   3.296698570   0.096282   1.0000   1.9803   6.1786  -0.1116 103741
0284 180.761001587   7.609842777   0.083083   1.0000   2.9832   9.0947  -0.1552 357864
0285 144.953521729   8.589208603   0.132644   1.0000   1.9271   5.4779  -0.1435 266154
0286 213.224426270  45.351905823   0.096611   1.0000   2.6664   9.3191  -0.0890 276450
0287 195.697463989   5.853137493   0.063185   1.0000   1.4783   4.4482  -0.1142 172673
0288   0.337739676  -8.914505005   0.173865   1.0000   1.9933   5.9006  -0.1573 125303
0289 346.061676025  -0.977738976   0.157823   1.0000   1.6235   5.0950  -0.1469 034091
0290 181.293533325  42.318977356   0.052881   1.0000   3.6035  13.2787  -0.1716 333336
0291 181.746154785  12.584676743   0.065200   1.0000   1.2277   3.2607  -0.1884 353789
0292 237.319763184   8.711155891   0.080974   1.0000   1.8347   5.8870  -0.1385 366376
0293 124.068077087  33.423286438   0.108993   1.0000   2.0991   5.9144  -0.1061 177228
0294 132.937683105  41.210811615   0.182893   1.0000   2.6797   8.5934  -0.0691 165259
0295 124.601806641  37.288959503   0.042650   1.0000   1.6501   4.8447  -0.2124 185938
0296 223.365478516  50.265113831   0.094588   1.0000   2.9836   9.3335  -0.0610 290716
0297  11.771911621  -0.821283042   0.119852   1.0000   3.2608  10.4822  -0.1430 038335
0298 249.788314819  47.383960724   0.109284   1.0000   3.4450  10.2559  -0.1513 117609
0299 134.183700562  43.247657776   0.089074   1.0000   1.5708   4.8709  -0.0954 165761
0300  59.890304565  -5.764222145   0.065753   1.0000   1.4520   4.0525  -0.1446 062607
0301 327.339294434  12.785142899   0.121702   1.0000   1.7821   5.4123  -0.1179 138570
0302 181.221054077   2.764573574   0.166186   1.0000   1.9669   6.4946  -0.1325 079731
0303 338.821319580  -1.181674838   0.089444   1.0000   1.8744   5.2140  -0.1763 033114
0304 246.590911865  33.725093842   0.120848   1.0000   2.2177   6.5738  -0.1495 239487
0305 264.227996826  55.033882141   0.100181   1.0000   1.7292   4.7125  -0.1082 029742
0306 253.135391235  33.168029785   0.168993   1.0000   1.6369   5.2407  -0.1321 247528
0307 209.527938843   3.573890448   0.184934   1.0000   2.0592   6.5341  -0.1275 175334
0308 352.622497559  14.666229248   0.107577   1.0000   2.6003   6.8110  -0.1384 143614
0309 174.320510864  45.101757050   0.122024   1.0000   1.6634   5.2807  -0.0698 305074
0310 246.215225220  33.344078064   0.117821   1.0000   4.0265  13.0037  -0.1611 239426
0311 132.130874634  29.355113983   0.103200   1.0000   2.7590   8.7917  -0.1404 345532
0312 155.375534058   8.325890541   0.158574   1.0000   1.5311   4.5802  -0.1305 267665
0313 148.946807861  40.776462555   0.130496   1.0000   2.1387   6.5614  -0.0862 259010
0314 227.670196533  -2.088013172   0.126667   1.0000   1.5443   5.0553  -0.1800 196282
0315 218.403305054  -1.084998846   0.132632   1.0000   2.2042   6.7182  -0.0991 015474
0316 238.379714966  37.837837219   0.094741   1.0000   1.4917   4.4620  -0.1359 362682
