 3797.3158   4.7816   4.5098   0.0000
 3798.1903   4.7809   4.5092   3.2908
 3799.0650   5.9748   5.6354   0.0000
 3799.9399   7.1684   6.7613   3.2410
 3800.8150  15.1167  14.2582   3.1678
 3801.6903   8.9178   8.4115   3.1074
 3802.5658   5.9285   5.5919   2.9280
 3803.4415  10.6301  10.0268   3.0717
 3804.3174  13.1037  12.3601   3.0900
 3805.1935  17.9852  16.9648   3.2024
 3806.0698  13.6783  12.9024   3.1398
 3806.9463  12.8013  12.0753   3.0899
 3807.8230  11.2745  10.6352   3.0705
 3808.6999   9.0595   8.5458   3.0525
 3809.5770   9.4082   8.8749   3.0288
 3810.4543   8.7600   8.2635   2.9972
 3811.3318   7.0196   6.6218   2.9479
 3812.2095  12.1415  11.4536   3.0169
 3813.0874  13.9004  13.1130   3.0534
 3813.9655  13.6589  12.8854   3.0750
 3814.8439  15.2979  14.4316   3.0449
 3815.7224  11.3040  10.6640   3.0419
 3816.6011  18.2639  17.2301   3.0771
 3817.4800  15.1036  14.2488   3.0856
 3818.3592  18.6088  17.5559   3.0984
 3819.2385  23.1147  21.8070   3.2094
 3820.1180  16.1058  15.1948   3.0684
 3820.9978  14.1001  13.3027   3.0099
 3821.8777  12.3062  11.6104   2.9625
 3822.7578  14.6972  13.8663   2.9831
 3823.6382   9.5574   9.0172   2.8215
 3824.5187   8.3294   7.8587   2.8385
 3825.3995  16.4539  15.5242   2.8125
 3826.2804   8.7751   8.2793   2.7793
 3827.1616  23.3390  22.0208   2.9909
 3828.0430  12.2829  11.5893   2.9418
 3828.9245  13.0469  12.3102   3.0379
 3829.8063  23.3230  22.0063   3.1152
 3830.6882  15.9784  15.0765   2.9508
 3831.5704   9.7926   9.2399   2.8408
 3832.4528  16.2049  15.2906   2.8944
 3833.3354  15.0495  14.2005   2.8677
 3834.2181  13.8999  13.1159   2.7516
 3835.1011  15.0253  14.1780   2.7406
 3835.9843  13.4030  12.6473   2.7324
 3836.8677  11.6091  10.9546   2.7270
 3837.7513  13.9203  13.1357   2.7354
 3838.6351  13.6387  12.8701   2.7135
 3839.5191  12.7826  12.0623   2.6527
 3840.4033  13.0228  12.2891   2.6964
 3841.2877  12.3485  11.6530   2.6360
 3842.1723   9.4634   8.9305   2.6422
 3843.0571  12.5166  11.8118   2.7076
 3843.9422  11.7523  11.0908   2.7073
 3844.8274  11.3344  10.6965   2.7654
 3845.7128  14.0201  13.2311   2.7828
 3846.5984  16.8484  15.9004   2.8147
 3847.4843  15.6731  14.7914   2.7523
 3848.3703  10.1831   9.6103   2.6209
 3849.2565  11.5535  10.9038   2.5901
 3850.1430   9.9708   9.4102   2.5766
 3851.0296   7.3681   6.9539   2.5626
 3851.9165  12.4396  11.7404   2.6462
 3852.8036  18.9332  17.8692   2.7310
 3853.6908  14.2534  13.4526   2.5957
 3854.5783  10.3378   9.7571   2.5255
 3855.4660   9.9196   9.3625   2.5015
 3856.3538  10.6196  10.0233   2.5859
 3857.2419  10.7564  10.1524   2.5810
 3858.1302  11.6302  10.9773   2.5945
 3859.0187  14.4933  13.6799   2.6326
 3859.9074  13.2222  12.4801   2.5879
 3860.7963  11.9844  11.3119   2.5826
 3861.6854  11.8872  11.2204   2.5654
 3862.5747  11.9835  11.3114   2.4891
 3863.4642  14.5301  13.7153   2.4510
 3864.3539  14.9877  14.1473   2.4582
 3865.2438  14.5937  13.7756   2.4499
 3866.1340  14.4518  13.6418   2.4361
 3867.0243  12.6408  11.9324   2.3651
 3867.9148   8.9824   8.4791   2.2872
 3868.8056   9.5601   9.0246   2.2955
 3869.6965  16.2039  15.2962   2.4442
 3870.5877  16.1075  15.2055   2.4424
 3871.4790  14.1138  13.3235   2.4791
 3872.3706  14.6476  13.8275   2.4722
 3873.2624  14.8669  14.0348   2.4565
 3874.1544  10.5901   9.9974   2.3571
 3875.0465  10.3301   9.7521   2.3150
 3875.9389  13.5170  12.7608   2.3611
 3876.8315   9.3359   8.8137   2.3463
 3877.7243   7.5985   7.1735   2.2491
 3878.6173  15.9241  15.0336   2.4763
 3879.5105  14.1424  13.3518   2.4132
 3880.4039  13.3457  12.5997   2.3535
 3881.2975  10.4172   9.8350   2.2604
 3882.1914  11.1985  10.5727   2.2989
 3883.0854  16.4242  15.5066   2.4105
 3883.9796  18.5484  17.5123   2.4368
 3884.8741  12.8146  12.0989   2.4017
 3885.7687  17.5019  16.5246   2.4552
 3886.6636  15.5158  14.6495   2.4707
 3887.5586  13.2599  12.5197   2.3219
 3888.4539  14.4317  13.6262   2.4368
 3889.3494  15.7901  14.9090   2.4674
 3890.2451  16.1810  15.2782   2.5231
 3891.1409  12.2903  11.6046   2.5103
 3892.0370  13.9642  13.1854   2.4825
 3892.9333  16.3189  15.4089   2.4928
 3893.8298  16.2761  15.3686   2.4371
 3894.7266  14.1794  13.3890   2.3298
 3895.6235  10.4979   9.9127   2.2175
 3896.5206  16.2966  15.3884   2.3016
 3897.4179  15.9755  15.0853   2.3062
 3898.3155  13.2926  12.5520   2.2591
 3899.2132  13.3336  12.5909   2.2489
 3900.1112  14.6762  13.8588   2.2387
 3901.0093  13.6653  12.9044   2.2061
 3901.9077  13.3999  12.6539   2.1610
 3902.8062  11.1789  10.5567   2.1362
 3903.7050  12.3290  11.6428   2.1573
 3904.6040  13.5262  12.7735   2.2703
 3905.5032  11.7790  11.1237   2.3148
 3906.4026  15.2491  14.4009   2.3666
 3907.3022  12.7662  12.0561   2.3175
 3908.2020  14.9068  14.0779   2.2914
 3909.1020  14.4941  13.6883   2.2742
 3910.0023  13.4357  12.6888   2.2792
 3910.9027  16.2184  15.3170   2.3317
 3911.8033  14.2611  13.4686   2.3333
 3912.7042  13.7773  13.0118   2.3784
 3913.6052  17.2132  16.2570   2.3975
 3914.5065  16.1078  15.2131   2.3010
 3915.4080  13.4839  12.7351   2.2607
 3916.3097  13.3328  12.5925   2.1826
 3917.2115   7.4145   7.0028   2.1111
 3918.1136  10.8160  10.2157   2.1102
 3919.0159  14.8627  14.0379   2.1797
 3919.9185  14.1044  13.3217   2.1455
 3920.8212  12.0299  11.3625   2.1058
 3921.7241  12.2133  11.5358   2.1501
 3922.6272  14.4916  13.6879   2.2231
 3923.5306  38.9885  36.8266   2.6751
 3924.4341  81.3949  76.8822   3.3818
 3925.3379 100.8294  95.2402   3.8143
 3926.2419  96.3417  91.0021   3.8385
 3927.1460 102.7992  97.1027   3.9814
 3928.0504 129.0986 121.9459   4.2817
 3928.9550  97.5721  92.1670   3.8204
 3929.8598  47.8448  45.1948   2.9176
 3930.7648  12.3272  11.6445   2.1802
 3931.6700   6.0084   5.6757   2.1461
 3932.5754  16.3970  15.4892   2.2106
 3933.4811   8.6670   8.1873   2.1071
 3934.3869  12.3980  11.7119   2.0555
 3935.2930  11.9661  11.3040   2.0546
 3936.1992  11.0975  10.4836   1.9792
 3937.1057  15.2240  14.3818   2.0420
 3938.0124  19.0548  18.0009   2.1347
 3938.9193  13.0692  12.3465   1.9671
 3939.8263  13.4698  12.7251   2.0349
 3940.7337  15.2729  14.4286   2.0785
 3941.6412  15.9823  15.0990   2.1162
 3942.5489  15.5043  14.6475   2.1027
 3943.4568  14.2248  13.4388   2.0480
 3944.3650  12.4674  11.7787   1.9761
 3945.2733  10.3170   9.7472   1.9378
 3946.1819  12.9683  12.2521   1.9321
 3947.0906  12.3516  11.6696   2.0270
 3947.9996   9.9014   9.3547   1.9362
 3948.9088  10.5017   9.9221   2.0577
 3949.8182   8.8605   8.3715   2.1097
 3950.7278  10.5586   9.9760   2.1284
 3951.6376  12.1400  11.4703   2.1081
 3952.5476  11.9670  11.3069   2.0569
 3953.4578  12.3876  11.7044   1.9924
 3954.3683  14.6615  13.8531   2.0052
 3955.2789  15.4942  14.6399   1.9870
 3956.1898  18.0544  17.0591   2.1050
 3957.1009  19.0918  18.0396   2.1417
 3958.0122  17.2475  16.2970   2.1192
 3958.9236  16.8938  15.9630   2.1346
 3959.8353  18.9952  17.9488   2.1765
 3960.7473  15.2023  14.3649   2.1293
 3961.6594  13.4624  12.7210   2.0767
 3962.5717  16.8381  15.9109   2.0967
 3963.4842  17.7548  16.7773   2.1158
 3964.3970  16.2182  15.3255   2.0377
 3965.3100  15.1908  14.3548   1.9748
 3966.2231  11.7866  11.1381   1.9047
 3967.1365  15.8137  14.9437   1.9582
 3968.0501  15.7919  14.9232   1.9822
 3968.9639  15.3503  14.5061   1.9828
 3969.8779  13.9557  13.1882   1.9687
 3970.7921  10.8289  10.2335   1.9464
 3971.7066  14.1304  13.3536   2.0100
 3972.6212  13.9200  13.1549   2.0019
 3973.5361  14.3837  13.5932   1.9905
 3974.4511  10.9905  10.3866   1.9161
 3975.3664  11.6351  10.9959   1.9290
 3976.2819  19.9478  18.8521   2.0287
 3977.1976  16.9575  16.0262   2.0287
 3978.1135  16.4604  15.5566   2.0056
 3979.0296  17.1936  16.2496   2.0262
 3979.9459  19.5691  18.4949   2.0963
 3980.8625  20.9546  19.8045   2.1468
 3981.7792  19.5498  18.4770   2.1360
 3982.6962  19.2318  18.1766   2.1298
 3983.6134  16.2288  15.3385   2.0688
 3984.5308  18.4216  17.4112   2.0814
 3985.4484  16.3617  15.4645   1.9783
 3986.3662  12.9792  12.2675   1.9932
 3987.2842  16.0719  15.1908   2.0838
 3988.2024  18.2377  17.2381   2.1362
 3989.1209  19.7480  18.6657   2.1126
 3990.0395  14.4296  13.6389   1.9946
 3990.9584  13.8253  13.0678   1.9761
 3991.8775  17.3569  16.4061   2.0389
 3992.7967  17.5931  16.6295   2.0603
 3993.7162  18.7573  17.7302   2.0729
 3994.6360  19.5669  18.4956   2.0935
 3995.5559  16.3893  15.4922   2.0619
 3996.4760  15.0856  14.2599   2.0010
 3997.3964  15.5402  14.6898   1.9561
 3998.3169  14.7247  13.9190   1.9242
 3999.2377  15.2620  14.4271   1.9074
 4000.1587  12.7360  12.0394   1.8647
 4001.0799  10.1616   9.6059   1.7779
 4002.0013   9.7380   9.2055   1.7648
 4002.9229  12.0132  11.3565   1.8166
 4003.8447  16.0294  15.1532   1.8581
 4004.7668  18.6883  17.6669   1.8435
 4005.6890  15.2312  14.3989   1.8111
 4006.6115  12.7669  12.0694   1.8141
 4007.5342  14.2843  13.5040   1.8651
 4008.4571  16.1719  15.2886   1.9158
 4009.3802  15.8266  14.9623   1.9117
 4010.3035  17.0120  16.0831   1.9285
 4011.2270  14.5758  13.7800   1.8492
 4012.1508  15.6874  14.8312   1.8486
 4013.0747  17.2405  16.2996   1.8821
 4013.9989  18.0169  17.0338   1.9299
 4014.9233  18.1709  17.1796   1.9383
 4015.8479  15.4296  14.5880   1.9198
 4016.7727  19.0794  18.0388   1.9440
 4017.6977  18.1906  17.1987   1.9686
 4018.6230  15.7906  14.9296   1.8841
 4019.5484  15.8563  14.9919   1.9371
 4020.4741  16.5631  15.6604   1.8363
 4021.3999  15.0696  14.2484   1.8470
 4022.3260  21.1224  19.9715   1.9115
 4023.2523  17.6147  16.6551   1.8776
 4024.1788  14.3062  13.5270   1.8243
 4025.1056  15.5707  14.7228   1.8449
 4026.0325  15.7603  14.9021   1.8491
 4026.9597  14.2470  13.4713   1.7767
 4027.8870  17.4599  16.5095   1.8355
 4028.8146  14.8534  14.0450   1.7514
 4029.7424  12.0102  11.3566   1.7124
 4030.6704  13.6853  12.9407   1.7617
 4031.5986  15.8097  14.9496   1.7756
 4032.5271  11.4452  10.8227   1.7597
 4033.4557  10.6335  10.0553   1.7482
 4034.3846  12.4648  11.7871   1.7372
 4035.3137  12.7260  12.0342   1.7349
 4036.2430  12.2712  11.6042   1.7523
 4037.1725  12.8240  12.1271   1.7710
 4038.1022  11.4868  10.8626   1.7129
 4039.0321  12.6241  11.9382   1.7233
 4039.9623  14.4941  13.7068   1.7514
 4040.8926  14.1460  13.3777   1.7862
 4041.8232  11.5433  10.9165   1.8060
 4042.7540   9.9123   9.3741   1.8011
 4043.6850  12.0305  11.3774   1.8475
 4044.6162  11.5485  10.9217   1.9235
 4045.5476  11.0261  10.4277   2.0903
 4046.4793  13.6643  12.9229   2.1293
 4047.4112  14.6401  13.8459   2.0859
 4048.3432  11.8822  11.2377   1.8554
 4049.2755  16.1381  15.2629   1.8102
 4050.2080  21.0804  19.9373   1.8402
 4051.1407  19.8676  18.7905   1.8247
 4052.0737  15.5767  14.7323   1.7920
 4053.0068  16.0548  15.1847   1.8351
 4053.9402  21.5777  20.4085   1.9507
 4054.8738  19.9787  18.8963   1.9085
 4055.8076  18.7509  17.7351   1.8474
 4056.7416  18.8198  17.8005   1.8342
 4057.6758  17.2791  16.3434   1.8016
 4058.6103  16.3752  15.4886   1.8168
 4059.5449  17.7711  16.8091   1.8392
 4060.4798  15.5051  14.6659   1.7965
 4061.4149  13.9521  13.1971   1.7369
 4062.3502  17.1474  16.2196   1.7358
 4063.2857  18.1562  17.1740   1.7561
 4064.2214  20.0886  19.0020   1.7850
 4065.1574  24.3067  22.9921   1.8841
 4066.0935  17.3266  16.3897   1.7798
 4067.0299  19.4151  18.3654   1.8108
 4067.9665  23.7436  22.4601   1.8703
 4068.9033  19.6376  18.5762   1.7832
 4069.8403  15.7407  14.8901   1.7784
 4070.7776  20.2262  19.1334   1.8331
 4071.7150  17.7932  16.8320   1.8359
 4072.6527  18.1133  17.1350   1.8274
 4073.5906  21.1226  19.9819   1.8828
 4074.5287  22.4008  21.1913   1.8847
 4075.4670  21.2527  20.1054   1.9359
 4076.4056  20.2016  19.1111   1.9074
 4077.3443  20.5631  19.4534   1.8692
 4078.2833  20.7626  19.6422   1.8122
 4079.2225  18.3815  17.3898   1.7484
 4080.1619  17.8533  16.8902   1.7530
 4081.1015  18.6801  17.6726   1.8108
 4082.0413  17.4667  16.5249   1.8163
 4082.9814  15.4007  14.5704   1.7541
 4083.9217  12.0097  11.3623   1.6220
 4084.8621  12.3546  11.6887   1.6502
 4085.8028  17.0792  16.1588   1.7116
 4086.7438  18.8875  17.8698   1.7405
 4087.6849  14.7692  13.9736   1.6663
 4088.6262  15.2673  14.4449   1.6596
 4089.5678  13.6336  12.8994   1.6962
 4090.5096  14.9274  14.1236   1.7595
 4091.4516  15.1262  14.3118   1.8800
 4092.3938  12.7678  12.0805   1.8166
 4093.3362  11.0584  10.4632   1.7351
 4094.2789  12.4988  11.8263   1.6429
 4095.2218  16.7066  15.8078   1.6967
 4096.1649  21.1361  19.9991   1.7826
 4097.1082  20.0357  18.9582   1.7457
 4098.0517  14.5213  13.7404   1.6785
 4098.9954  10.6102  10.0397   1.6061
 4099.9394  10.7472  10.1694   1.5825
 4100.8835  11.6851  11.0570   1.5972
 4101.8279  13.3278  12.6116   1.5471
 4102.7725  12.9096  12.2160   1.5906
 4103.7174  14.5027  13.7236   1.5735
 4104.6624  19.0553  18.0318   1.7351
 4105.6077  15.1686  14.3539   1.7272
 4106.5532  14.4706  13.6936   1.7160
 4107.4988  15.2461  14.4276   1.7314
 4108.4448  16.3383  15.4613   1.7414
 4109.3909  15.3653  14.5406   1.7458
 4110.3372  14.6574  13.8709   1.7698
 4111.2838  22.0784  20.8939   1.8847
 4112.2306  18.7869  17.7791   1.8126
 4113.1776  16.0100  15.1514   1.7756
 4114.1248  15.9660  15.1099   1.7457
 4115.0723  17.1336  16.2150   1.7420
 4116.0199  19.1933  18.1645   1.7737
 4116.9678  21.1234  19.9913   1.8153
 4117.9159  15.9465  15.0920   1.8097
 4118.8642  17.7145  16.7653   1.8260
 4119.8127  20.7119  19.6023   1.8928
 4120.7615  19.8758  18.8112   1.8628
 4121.7105  17.7994  16.8462   1.7915
 4122.6596  17.6307  16.6867   1.7662
 4123.6090  14.7665  13.9760   1.6859
 4124.5587  18.7488  17.7452   2.0739
 4125.5085  18.5523  17.5595   2.0569
 4126.4586  15.9555  15.1018   1.9657
 4127.4089  18.2664  17.2892   1.6876
 4128.3593  16.6385  15.7485   1.6643
 4129.3101  17.4634  16.5294   1.6041
 4130.2610  14.5454  13.7676   1.5776
 4131.2122  13.3892  12.6734   1.5714
 4132.1635  15.7125  14.8726   1.7024
 4133.1151  17.1880  16.2694   1.7935
 4134.0669  16.2876  15.4173   1.7510
 4135.0190  19.1438  18.1210   1.7548
 4135.9712  17.0863  16.1736   1.6318
 4136.9237  16.7351  15.8413   1.5838
 4137.8764  15.8851  15.0368   1.5513
 4138.8293  11.5850  10.9665   1.5422
 4139.7824  15.6773  14.8404   1.6505
 4140.7358  15.1755  14.3655   1.7385
 4141.6893  14.2615  13.5005   1.7513
 4142.6431  13.7004  12.9694   1.6525
 4143.5971  11.5225  10.9078   1.5607
 4144.5514   9.1580   8.6696   1.4242
 4145.5058  12.9264  12.2371   1.4645
 4146.4605  16.8778  15.9779   1.5236
 4147.4154  16.1286  15.2688   1.5148
 4148.3705  14.8780  14.0850   1.4993
 4149.3258  15.3901  14.5699   1.5050
 4150.2813  16.2386  15.3733   1.5112
 4151.2371  16.4643  15.5871   1.5179
 4152.1931  16.7920  15.8975   1.5408
 4153.1493  18.1959  17.2269   1.5684
 4154.1057  17.7430  16.7982   1.5868
 4155.0624  16.6312  15.7457   1.5953
 4156.0192  17.6938  16.7519   1.6190
 4156.9763  18.2583  17.2865   1.5975
 4157.9336  15.1596  14.3530   1.5567
 4158.8912  15.1802  14.3725   1.5564
 4159.8489  17.2013  16.2863   1.5946
 4160.8069  18.2005  17.2325   1.6115
 4161.7651  16.7205  15.8313   1.5725
 4162.7235  13.3278  12.6192   1.4898
 4163.6821  11.5815  10.9659   1.4635
 4164.6410  14.8827  14.0917   1.5386
 4165.6000  16.7807  15.8890   1.5942
 4166.5593  15.7096  14.8750   1.6169
 4167.5188  15.6899  14.8564   1.6520
 4168.4786  17.4598  16.5325   1.6368
 4169.4385  14.9580  14.1636   1.5460
 4170.3987  13.3246  12.6171   1.4896
 4171.3591  13.5826  12.8616   1.5065
 4172.3197  13.9548  13.2141   1.5544
 4173.2806  13.9174  13.1788   1.7022
 4174.2416  15.0539  14.2552   1.7296
 4175.2029  12.5349  11.8700   1.6518
 4176.1644  12.0182  11.3807   1.5765
 4177.1261  11.0182  10.4339   1.4892
 4178.0881  10.2209   9.6790   1.4616
 4179.0503  10.7769  10.2056   1.4654
 4180.0126   8.6764   8.2165   1.4518
 4180.9753  14.5810  13.8083   1.4901
 4181.9381  15.4371  14.6192   1.5226
 4182.9011  12.4318  11.7732   1.4218
 4183.8644  11.2570  10.6608   1.3963
 4184.8279  12.5761  11.9100   1.4711
 4185.7916  11.2180  10.6240   1.4754
 4186.7556  10.8723  10.2967   1.4905
 4187.7197  13.3501  12.6434   1.5057
 4188.6841  14.7443  13.9640   1.4754
 4189.6487  14.6108  13.8377   1.4523
 4190.6136  15.6751  14.8458   1.4600
 4191.5786  17.5644  16.6354   1.4627
 4192.5439  15.7512  14.9182   1.4259
 4193.5094  16.0278  15.1804   1.4545
 4194.4751  14.2728  13.5182   1.4360
 4195.4411  13.4156  12.7065   1.4944
 4196.4072  16.4413  15.5724   1.5031
 4197.3736  14.3165  13.5600   1.5032
 4198.3402  17.9656  17.0165   1.5013
 4199.3071  15.3162  14.5072   1.4735
 4200.2741  16.3852  15.5199   1.4777
 4201.2414  19.7542  18.7111   1.5530
 4202.2089  17.0220  16.1233   1.5154
 4203.1766  15.6387  14.8133   1.4965
 4204.1446  14.9333  14.1452   1.5053
 4205.1127  15.7162  14.8870   1.4893
 4206.0811  19.0712  18.0651   1.5513
 4207.0497  19.9833  18.9292   1.5339
 4208.0186  16.2358  15.3795   1.4930
 4208.9876  17.1392  16.2355   1.4649
 4209.9569  16.0001  15.1566   1.4477
 4210.9264  17.3191  16.4062   1.4612
 4211.8962  15.9045  15.0664   1.4618
 4212.8661  14.7860  14.0069   1.4474
 4213.8363  18.3442  17.3778   1.5061
 4214.8067  17.3958  16.4795   1.5116
 4215.7773  15.4993  14.6831   1.5311
 4216.7482  17.0264  16.1299   1.6266
 4217.7192  17.7935  16.8568   1.6347
 4218.6905  17.4023  16.4863   1.6195
 4219.6621  17.7013  16.7698   1.5807
 4220.6338  16.2404  15.3858   1.5573
 4221.6058  17.3620  16.4486   1.5492
 4222.5780  16.8506  15.9643   1.5317
 4223.5504  16.9378  16.0470   1.5172
 4224.5230  18.0349  17.0867   1.5450
 4225.4959  17.8781  16.9382   1.5531
 4226.4690  16.1088  15.2621   1.4911
 4227.4423  13.8718  13.1428   1.4342
 4228.4158  18.2503  17.2914   1.4653
 4229.3896  18.3720  17.4068   1.4730
 4230.3635  16.6810  15.8049   1.4718
 4231.3378  19.8758  18.8321   1.4931
 4232.3122  17.0575  16.1619   1.4636
 4233.2868  18.1988  17.2435   1.4571
 4234.2617  18.2035  17.2481   1.4920
 4235.2368  20.3206  19.2543   1.5180
 4236.2122  20.8239  19.7314   1.5365
 4237.1877  16.9112  16.0241   1.4446
 4238.1635  19.5340  18.5095   1.4689
 4239.1395  18.5303  17.5586   1.4635
 4240.1157  16.9830  16.0926   1.4276
 4241.0922  16.0944  15.2507   1.3942
 4242.0688  16.7846  15.9050   1.4062
 4243.0457  19.4393  18.4207   1.4554
 4244.0229  20.6385  19.5573   1.4954
 4245.0002  14.9668  14.1829   1.4743
 4245.9778  19.1120  18.1111   1.5841
 4246.9556  18.5071  17.5380   1.6125
 4247.9336  14.9730  14.1891   1.5094
 4248.9119  19.7045  18.6731   1.5576
 4249.8904  20.2001  19.1430   1.5402
 4250.8691  16.7111  15.8367   1.4853
 4251.8480  17.1895  16.2903   1.4778
 4252.8272  16.9342  16.0485   1.5250
 4253.8065  16.4449  15.5849   1.5628
 4254.7861  18.8601  17.8740   1.5818
 4255.7660  18.7167  17.7383   1.5402
 4256.7460  18.8733  17.8869   1.5213
 4257.7263  19.0043  18.0112   1.4834
 4258.7068  17.5806  16.6621   1.4384
 4259.6876  16.5707  15.7051   1.4059
 4260.6685  18.3283  17.3710   1.4714
 4261.6497  19.2766  18.2700   1.4699
 4262.6311  14.8347  14.0602   1.4291
 4263.6127  18.8577  17.8734   1.4662
 4264.5946  19.8372  18.8019   1.4973
 4265.5767  17.7498  16.8236   1.4813
 4266.5590  19.9420  18.9016   1.5337
 4267.5416  18.0295  17.0891   1.5074
 4268.5243  17.8631  16.9316   1.4510
 4269.5073  17.2540  16.3544   1.3982
 4270.4905  18.9707  17.9817   1.4234
 4271.4740  20.0427  18.9980   1.4324
 4272.4577  18.0910  17.1482   1.4255
 4273.4416  20.5328  19.4629   1.4755
 4274.4257  17.7370  16.8130   1.4949
 4275.4100  18.1847  17.2376   1.4846
 4276.3946  19.3491  18.3415   1.4819
 4277.3794  18.6222  17.6527   1.4375
 4278.3645  17.6086  16.6920   1.4041
 4279.3497  17.8608  16.9312   1.4238
 4280.3352  16.7237  15.8535   1.4234
 4281.3209  18.3903  17.4335   1.4897
 4282.3069  19.0436  18.0531   1.4729
 4283.2930  17.1766  16.2833   1.4309
 4284.2794  16.0894  15.2528   1.3931
 4285.2661  18.6753  17.7045   1.4218
 4286.2529  21.3557  20.2457   1.4685
 4287.2400  18.2008  17.2550   1.4735
 4288.2273  17.1189  16.2294   1.4634
 4289.2148  19.0758  18.0849   1.4975
 4290.2026  18.3856  17.4307   1.4923
 4291.1906  16.3981  15.5466   1.4432
 4292.1788  19.3221  18.3190   1.4920
 4293.1672  16.2386  15.3957   1.4236
 4294.1559  15.0625  14.2808   1.4120
 4295.1448  17.0392  16.1551   1.4086
 4296.1339  16.6920  15.8261   1.4169
 4297.1233  16.7657  15.8961   1.4433
 4298.1128  15.8177  14.9974   1.4585
 4299.1027  14.7396  13.9754   1.4301
 4300.0927  17.1540  16.2647   1.4194
 4301.0830  20.1450  19.1009   1.4060
 4302.0734  18.3214  17.3720   1.3801
 4303.0642  14.2679  13.5287   1.3038
 4304.0551  13.5838  12.8801   1.3204
 4305.0463  17.0537  16.1705   1.4162
 4306.0377  17.7638  16.8440   1.4535
 4307.0293  16.4902  15.6365   1.4648
 4308.0212  17.0135  16.1329   1.4388
 4309.0133  14.9665  14.1920   1.3877
 4310.0056  15.5314  14.7278   1.3665
 4310.9981  16.5297  15.6746   1.4098
 4311.9909  16.1604  15.3246   1.4243
 4312.9839  15.1349  14.3523   1.4094
 4313.9772  14.3426  13.6011   1.3952
 4314.9706  12.8250  12.1621   1.3721
 4315.9643  13.6645  12.9583   1.3685
 4316.9582  14.0395  13.3141   1.3744
 4317.9524  12.6665  12.0121   1.3441
 4318.9468  12.5575  11.9089   1.3673
 4319.9414  17.4094  16.5104   1.4520
 4320.9362  24.2124  22.9623   1.5447
 4321.9313  21.3361  20.2348   1.5063
 4322.9266  12.4908  11.8462   1.3666
 4323.9221   9.8254   9.3184   1.2875
 4324.9178  13.7365  13.0278   1.3750
 4325.9138  16.0517  15.2238   1.4181
 4326.9100  15.3130  14.5233   1.4474
 4327.9065  15.9458  15.1236   1.3719
 4328.9031  16.8446  15.9762   1.3909
 4329.9000  16.9213  16.0492   1.4061
 4330.8972  15.9425  15.1210   1.4142
 4331.8945  14.9698  14.1985   1.4043
 4332.8921  15.8950  15.0763   1.3929
 4333.8899  16.4305  15.5844   1.3872
 4334.8880  14.8024  14.0402   1.3622
 4335.8862  14.5333  13.7851   1.3848
 4336.8847  16.5591  15.7068   1.3899
 4337.8835  17.6351  16.7276   1.4287
 4338.8824  15.1610  14.3810   1.3743
 4339.8816  14.7464  13.9879   1.3638
 4340.8811  17.2351  16.3487   1.3721
 4341.8807  17.3157  16.4254   1.3515
 4342.8806  16.7602  15.8986   1.3652
 4343.8807  18.2817  17.3421   1.3902
 4344.8811  15.7929  14.9814   1.4084
 4345.8817  19.7951  18.7781   1.4465
