 3791.2001   7.6649   5.5499   0.0000
 3792.0731   7.6628   5.5487   0.0000
 3792.9464   7.6606   5.5475   0.0000
 3793.8199   7.6585   5.5463   0.0000
 3794.6936   7.6563   5.5451   0.0000
 3795.5675   7.6542   5.5438   0.0000
 3796.4416   7.6520   5.5426   0.0000
 3797.3158   7.6499   5.5414   0.0000
 3798.1903   7.6477   5.5402   0.0000
 3799.0650   7.6456   5.5390   2.8303
 3799.9399  14.7538  10.6892   2.7896
 3800.8150   3.7637   2.7270   2.6472
 3801.6903   4.5326   3.2843   2.4954
 3802.5658   8.6782   6.2886   2.5676
 3803.4415   4.9979   3.6219   2.4091
 3804.3174   5.1105   3.7037   2.3814
 3805.1935   6.7196   4.8702   2.3762
 3806.0698   8.1534   5.9097   2.3904
 3806.9463   8.5555   6.2016   2.3980
 3807.8230  10.2037   7.3967   2.4502
 3808.6999   9.1495   6.6329   2.4143
 3809.5770   2.7552   1.9975   2.3489
 3810.4543  12.0457   8.7335   2.4594
 3811.3318   5.3264   3.8621   2.3570
 3812.2095   2.8161   2.0420   2.3206
 3813.0874   4.6724   3.3883   2.3785
 3813.9655   3.9867   2.8912   2.3385
 3814.8439   3.3442   2.4254   2.3821
 3815.7224   1.2892   0.9351   2.4046
 3816.6011   8.0331   5.8267   2.4802
 3817.4800   7.9903   5.7960   2.4428
 3818.3592   5.3480   3.8796   2.3866
 3819.2385   7.5752   5.4955   2.3876
 3820.1180  10.0419   7.2855   2.4006
 3820.9978   8.8731   6.4379   2.3480
 3821.8777   7.7387   5.6152   2.3241
 3822.7578   7.3908   5.3630   2.2931
 3823.6382  13.4836   9.7848   2.3898
 3824.5187  19.0416  13.8189   2.4242
 3825.3995  12.1334   8.8060   2.7420
 3826.2804  17.4368  12.6557   2.7701
 3827.1616  13.0952   9.5051   2.3996
 3828.0430   7.0760   5.1364   2.4091
 3828.9245   8.6895   6.3080   2.4365
 3829.8063  13.2957   9.6523   2.4204
 3830.6882  10.9162   7.9253   2.3092
 3831.5704  12.8561   9.3343   2.2655
 3832.4528   9.3601   6.7964   2.2202
 3833.3354   9.3863   6.8158   2.1816
 3834.2181   8.2372   5.9818   2.1259
