 3793.8199 -15.0245 -12.2847   0.0000
 3794.6936 -15.0211 -12.2824   0.0000
 3795.5675 -15.0176 -12.2800   0.0000
 3796.4416 -15.0142 -12.2776   0.0000
 3797.3158 -15.0107 -12.2753   0.0000
 3798.1903 -15.0073 -12.2729   0.0000
 3799.0650 -15.0038 -12.2706   0.0000
 3799.9399 -15.0004 -12.2682   0.0000
 3800.8150 -14.9970 -12.2659   0.0000
 3801.6903 -14.9936 -12.2636   0.0000
 3802.5658 -14.9901 -12.2612   0.0000
 3803.4415 -14.9867 -12.2589   0.0000
 3804.3174 -14.9833 -12.2566   0.0000
 3805.1935 -14.9799 -12.2543   0.0000
 3806.0698 -14.9765 -12.2520   0.0000
 3806.9463 -14.9732 -12.2496   0.0000
 3807.8230 -14.9698 -12.2473   0.0000
 3808.6999 -14.9664 -12.2450   0.0000
 3809.5770 -14.9630 -12.2427   0.0000
 3810.4543 -14.9597 -12.2404   0.0000
 3811.3318 -14.9563 -12.2381   0.0000
 3812.2095 -14.9529 -12.2359   0.0000
 3813.0874 -14.9496 -12.2336   0.0000
 3813.9655 -14.9463 -12.2313   0.0000
 3814.8439 -14.9429 -12.2290   0.0000
 3815.7224 -14.9396 -12.2267   0.0000
 3816.6011 -14.9363 -12.2245   0.0000
 3817.4800 -14.9329 -12.2222   0.0000
 3818.3592 -14.9296 -12.2199   0.0000
 3819.2385 -14.9263 -12.2177   0.0000
 3820.1180 -14.9230 -12.2154   0.0000
 3820.9978 -14.9197 -12.2132   0.0000
 3821.8777 -14.9164 -12.2109   0.0000
 3822.7578 -14.9131 -12.2087   3.6197
 3823.6382   6.0220   4.9301   3.5372
 3824.5187   3.0854   2.5260   3.4838
 3825.3995   0.3948   0.3232   3.4382
 3826.2804   8.2667   6.7686   3.8380
 3827.1616  10.3415   8.4676   4.0580
 3828.0430   9.6966   7.9399   4.2845
 3828.9245   1.8536   1.5178   4.1549
 3829.8063  -0.9050  -0.7411   4.0775
 3830.6882   1.5581   1.2760   3.9271
 3831.5704   9.9523   8.1505   3.8105
 3832.4528  15.3617  12.5810   3.5458
 3833.3354  -0.8469  -0.6936   3.2968
 3834.2181   5.5743   4.5656   3.2223
 3835.1011   4.2101   3.4483   3.2279
 3835.9843  10.7331   8.7915   3.4130
 3836.8677  11.8607   9.7155   3.5549
 3837.7513  -2.9505  -2.4170   3.3581
 3838.6351   9.8028   8.0303   3.6736
 3839.5191   7.0158   5.7474   3.8080
 3840.4033   3.3740   2.7641   3.7918
 3841.2877   3.5371   2.8979   3.7770
 3842.1723   5.4005   4.4246   3.6858
 3843.0571   6.5345   5.3540   3.5308
 3843.9422   4.9752   4.0765   3.4337
 3844.8274   1.1102   0.9097   3.4086
 3845.7128   7.3888   6.0546   3.3874
 3846.5984   7.5562   6.1920   3.3339
 3847.4843   4.3670   3.5787   3.3108
 3848.3703   5.1603   4.2290   3.2195
 3849.2565  -7.1794  -5.8838   3.7320
 3850.1430  -9.8832  -8.1000   3.5237
 3851.0296   1.2129   0.9941   2.9249
 3851.9165  -0.6733  -0.5519   3.0674
 3852.8036  -1.0903  -0.8937   3.0698
 3853.6908  13.4484  11.0235   3.5030
 3854.5783   0.7329   0.6008   3.1924
 3855.4660   4.4095   3.6147   3.3620
 3856.3538   1.5634   1.2816   3.1887
 3857.2419   2.5887   2.1222   3.1383
 3858.1302   2.1396   1.7541   2.8795
 3859.0187  -3.9161  -3.2107   2.8025
 3859.9074  11.3034   9.2676   2.9530
 3860.7963   9.9174   8.1315   2.9429
 3861.6854   5.6175   4.6061   3.0169
 3862.5747   3.9026   3.2000   2.8938
 3863.4642   1.9818   1.6251   3.0996
 3864.3539   0.9069   0.7437   3.1308
 3865.2438   6.7172   5.5085   3.2238
 3866.1340   0.2286   0.1875   3.0566
 3867.0243   3.8825   3.1841   2.9413
 3867.9148   6.7571   5.5419   2.8558
 3868.8056   4.4697   3.6659   2.7385
 3869.6965   3.3303   2.7315   2.7036
 3870.5877   1.7891   1.4675   2.7195
 3871.4790   1.3709   1.1245   2.8419
 3872.3706   1.5112   1.2397   2.9087
 3873.2624   3.4473   2.8279   3.0493
 3874.1544   3.6794   3.0184   3.0253
 3875.0465   1.0326   0.8472   2.9274
 3875.9389   3.1658   2.5973   2.8659
 3876.8315   1.6432   1.3481   2.8335
 3877.7243   2.7213   2.2328   2.7988
 3878.6173  -0.4398  -0.3608   2.7106
 3879.5105  -4.1670  -3.4191   2.5053
 3880.4039  -0.9042  -0.7420   2.6082
 3881.2975   2.3700   1.9448   2.5805
 3882.1914   5.0978   4.1833   2.6222
 3883.0854   2.9681   2.4357   2.5152
 3883.9796   3.9495   3.2412   2.5461
 3884.8741   5.2195   4.2836   2.5323
 3885.7687   1.0982   0.9013   2.4477
 3886.6636   0.2381   0.1954   2.4090
 3887.5586  -0.9718  -0.7976   2.4136
 3888.4539  -0.1369  -0.1124   2.5452
 3889.3494   2.3056   1.8925   2.6427
 3890.2451   4.7388   3.8899   2.7331
 3891.1409   3.2707   2.6849   2.7540
 3892.0370  -4.7026  -3.8604   2.7008
 3892.9333  -0.0906  -0.0744   2.8094
 3893.8298   3.7217   3.0554   2.8752
 3894.7266   3.6372   2.9862   2.8148
 3895.6235   6.3348   5.2010   2.7918
 3896.5206  11.1250   9.1342   2.8252
 3897.4179   2.7342   2.2450   2.7084
 3898.3155  -2.9260  -2.4025   2.6443
 3899.2132   6.4587   5.3035   2.8616
 3900.1112   4.9278   4.0466   2.8786
 3901.0093   3.7507   3.0800   2.8550
 3901.9077  14.7314  12.0978   2.8708
 3902.8062  -2.5188  -2.0685   2.6354
 3903.7050   3.8454   3.1581   2.6373
 3904.6040   3.8258   3.1422   2.8271
 3905.5032   4.8011   3.9433   2.8294
 3906.4026   6.6406   5.4543   3.0399
 3907.3022   2.9845   2.4515   3.1436
 3908.2020   7.5488   6.2008   3.3707
 3909.1020  12.1340   9.9674   3.4286
 3910.0023   5.1492   4.2300   3.2046
 3910.9027  -0.9694  -0.7964   3.0172
 3911.8033   1.9655   1.6147   2.9820
 3912.7042   6.1810   5.0780   2.8962
 3913.6052   0.1094   0.0899   2.7731
 3914.5065   6.1990   5.0932   2.6987
 3915.4080   3.3039   2.7146   2.5610
 3916.3097   1.1717   0.9627   2.5271
 3917.2115   7.9824   6.5591   2.6252
 3918.1136  12.3339  10.1350   2.7266
 3919.0159  -1.4826  -1.2184   2.3663
 3919.9185   1.2895   1.0597   2.4304
 3920.8212   5.7964   4.7635   2.5303
 3921.7241   2.4244   1.9925   2.5009
