 3793.8199 -13.3362  -9.9825   0.0000
 3794.6936 -13.3341  -9.9815   2.9533
 3795.5675  -6.7686  -5.0670   0.0000
 3796.4416  -0.2050  -0.1535   2.9388
 3797.3158  -0.1243  -0.0931   2.9663
 3798.1903   4.1959   3.1416   3.0109
 3799.0650   6.2252   4.6613   2.9565
 3799.9399   2.1161   1.5846   2.9787
 3800.8150   8.8718   6.6436   2.9730
 3801.6903   5.9773   4.4764   2.8281
 3802.5658   3.3296   2.4937   2.7093
 3803.4415   2.5736   1.9276   2.6565
 3804.3174   2.6290   1.9691   2.6584
 3805.1935  11.1216   8.3307   2.8252
 3806.0698   6.1367   4.5970   2.7676
 3806.9463   0.1479   0.1108   2.6254
 3807.8230   4.0322   3.0208   2.7943
 3808.6999   4.6212   3.4623   2.7224
 3809.5770  -2.9775  -2.2309   2.7276
 3810.4543   3.7146   2.7834   2.7920
 3811.3318  -1.2523  -0.9384   2.7689
 3812.2095   1.5151   1.1354   2.7591
 3813.0874   6.0390   4.5257   2.8813
 3813.9655   7.0673   5.2967   2.8673
 3814.8439   6.0627   4.5440   2.8957
 3815.7224   4.4757   3.3547   2.8347
 3816.6011   5.0910   3.8161   2.8051
 3817.4800   6.2860   4.7121   2.8240
 3818.3592   5.1046   3.8267   2.7174
 3819.2385   2.3405   1.7547   2.6117
 3820.1180   1.0152   0.7611   2.4815
 3820.9978   2.4135   1.8095   2.5384
 3821.8777   4.1445   3.1076   2.5553
 3822.7578  -0.6571  -0.4927   2.4177
 3823.6382   1.9719   1.4787   2.4894
 3824.5187   4.4256   3.3189   2.5232
 3825.3995   0.7607   0.5705   2.5850
 3826.2804   9.9305   7.4480   2.7036
 3827.1616   5.6427   4.2324   2.7145
 3828.0430   1.8509   1.3884   2.6766
 3828.9245   5.6936   4.2709   2.7119
 3829.8063   9.4657   7.1009   2.8014
 3830.6882   6.9467   5.2115   2.7532
 3831.5704   6.3720   4.7806   2.8136
 3832.4528   7.3625   5.5240   2.7720
 3833.3354   4.2709   3.2046   2.7564
 3834.2181   4.3186   3.2405   2.7739
 3835.1011   8.1512   6.1167   2.7472
 3835.9843   7.7397   5.8082   2.6969
 3836.8677  -0.5038  -0.3781   2.5086
 3837.7513   2.0746   1.5570   2.4547
 3838.6351   2.0006   1.5016   2.3497
 3839.5191  -0.7062  -0.5301   2.2740
 3840.4033  -0.3847  -0.2888   2.2371
 3841.2877   1.5120   1.1350   2.2252
 3842.1723  -1.9419  -1.4578   2.2586
 3843.0571   7.4545   5.5965   2.3536
 3843.9422   3.4997   2.6276   2.4018
 3844.8274  -1.6876  -1.2671   2.2733
 3845.7128  -0.1385  -0.1040   2.2881
 3846.5984   1.6257   1.2207   2.2625
 3847.4843  -1.4524  -1.0907   2.2056
 3848.3703   2.8240   2.1208   2.2386
 3849.2565   2.5482   1.9138   2.2366
 3850.1430  -1.6691  -1.2536   2.1843
 3851.0296   0.5881   0.4417   2.2635
 3851.9165   7.2340   5.4338   2.3329
 3852.8036  -0.1523  -0.1144   2.2549
 3853.6908   5.8696   4.4093   2.2981
 3854.5783   4.0405   3.0354   2.2606
 3855.4660   3.4054   2.5584   2.2482
 3856.3538   5.3853   4.0461   2.2363
 3857.2419   2.1261   1.5975   2.0731
 3858.1302  -2.4830  -1.8658   2.0342
 3859.0187   5.9455   4.4678   2.0820
 3859.9074   1.0377   0.7798   2.0963
 3860.7963   2.9674   2.2301   2.0493
 3861.6854   7.1920   5.4053   2.1122
 3862.5747   3.3133   2.4903   2.0172
 3863.4642  10.9289   8.2146   2.2230
 3864.3539   1.7590   1.3222   2.0086
 3865.2438   3.0034   2.2577   2.0380
 3866.1340   4.4974   3.3809   2.1192
 3867.0243   2.4180   1.8178   2.1303
 3867.9148   3.2982   2.4797   2.1496
 3868.8056   6.1521   4.6256   2.1934
 3869.6965  10.7268   8.0655   2.1917
 3870.5877   2.8721   2.1597   2.0553
 3871.4790   1.1197   0.8420   1.9512
 3872.3706   3.8895   2.9250   2.0532
 3873.2624   1.3316   1.0015   2.0411
 3874.1544   4.6391   3.4891   2.1026
 3875.0465   4.8123   3.6195   2.0720
 3875.9389   1.0241   0.7703   2.0272
 3876.8315   2.7296   2.0532   2.0300
 3877.7243   4.7113   3.5441   2.0547
 3878.6173  -0.0939  -0.0706   1.9623
 3879.5105  -0.2978  -0.2240   1.9634
 3880.4039   5.8395   4.3934   2.0752
 3881.2975   3.6165   2.7210   2.0629
 3882.1914   4.3838   3.2985   2.0445
 3883.0854   6.8395   5.1465   2.0423
 3883.9796   4.1152   3.0967   2.0270
