 3795.5675  13.0390  12.1278   0.0000
 3796.4416  13.0357  12.1249   5.1142
 3797.3158   8.2748   7.6968   0.0000
 3798.1903   3.5164   3.2708   4.6693
 3799.0650  12.7171  11.8290   4.6971
 3799.9399   0.6410   0.5962   4.2135
 3800.8150   8.4246   7.8365   4.1987
 3801.6903   6.7107   6.2423   4.1284
 3802.5658  13.0172  12.1088   4.1265
 3803.4415  10.7565  10.0060   3.9748
 3804.3174   4.1150   3.8280   3.7016
 3805.1935   6.2427   5.8073   3.6912
 3806.0698   1.2620   1.1740   3.5043
 3806.9463   8.0944   7.5301   3.5986
 3807.8230   6.8008   6.3268   3.4528
 3808.6999   8.6628   8.0591   3.6016
 3809.5770  13.1510  12.2346   3.6967
 3810.4543  10.3195   9.6006   3.7240
 3811.3318   8.1448   7.5774   3.6396
 3812.2095   2.8469   2.6486   3.5993
 3813.0874   7.7575   7.2173   3.6437
 3813.9655  10.5543   9.8195   3.8307
 3814.8439   8.1198   7.5546   3.6557
 3815.7224   8.8975   8.2783   3.7273
 3816.6011  11.7606  10.9423   3.7822
 3817.4800   7.9286   7.3770   3.6973
 3818.3592  13.8975  12.9308   3.8080
 3819.2385   9.9791   9.2851   3.6550
 3820.1180   0.7034   0.6545   3.4786
 3820.9978   5.6884   5.2929   3.5604
 3821.8777  11.7404  10.9244   3.6589
 3822.7578   8.0865   7.5245   3.5699
 3823.6382   9.5159   8.8547   3.5592
 3824.5187  14.1544  13.1710   3.5586
 3825.3995  11.4151  10.6222   3.4551
 3826.2804   3.1609   2.9414   3.2520
 3827.1616   8.8510   8.2365   3.2941
 3828.0430   1.8805   1.7499   3.3000
 3828.9245   3.1148   2.8986   3.3113
 3829.8063  11.5188  10.7194   3.5529
 3830.6882  13.9406  12.9733   3.6489
 3831.5704   7.3921   6.8792   3.4326
 3832.4528   7.3265   6.8184   3.4761
 3833.3354   2.7099   2.5220   3.3529
 3834.2181  10.0666   9.3686   3.4172
 3835.1011   9.8591   9.1756   3.2673
 3835.9843   3.1414   2.9236   3.0967
 3836.8677   5.5994   5.2113   3.0289
 3837.7513   6.4956   6.0455   3.0679
 3838.6351   9.8887   9.2037   3.0912
 3839.5191   4.4882   4.1773   2.9511
 3840.4033   2.5785   2.3999   2.9194
 3841.2877   8.3111   7.7357   3.1939
 3842.1723  11.7879  10.9719   3.2468
 3843.0571   7.7837   7.2449   3.1726
 3843.9422   6.9245   6.4453   3.1285
 3844.8274   7.4562   6.9403   3.1440
 3845.7128   7.3570   6.8480   3.1520
 3846.5984   7.7253   7.1909   3.1232
 3847.4843   9.6895   9.0194   3.2036
 3848.3703  10.1464   9.4448   3.1717
 3849.2565   7.4410   6.9266   3.1272
 3850.1430   9.2942   8.6518   3.0649
 3851.0296  13.0837  12.1795   3.0509
 3851.9165  15.0944  14.0514   3.0806
 3852.8036  13.4644  12.5343   2.9407
 3853.6908   8.2979   7.7247   2.8395
 3854.5783  13.0916  12.1875   2.9011
 3855.4660  11.3219  10.5401   2.7651
 3856.3538   7.7963   7.2580   2.7649
 3857.2419   8.1700   7.6061   2.7457
 3858.1302   8.4415   7.8589   2.7437
 3859.0187   4.0809   3.7993   2.6462
 3859.9074   9.6233   8.9594   2.6763
 3860.7963   7.6666   7.1378   2.6470
 3861.6854   6.5638   6.1111   2.5942
 3862.5747   9.1894   8.5557   2.6651
 3863.4642   7.3481   6.8415   2.6106
 3864.3539   2.8616   2.6644   2.4819
 3865.2438   7.7390   7.2056   2.7096
 3866.1340   5.0006   4.6560   2.6640
 3867.0243   7.1902   6.6948   2.8707
 3867.9148  11.9117  11.0911   2.9417
 3868.8056   7.8486   7.3081   2.9745
 3869.6965   9.9143   9.2316   2.9410
 3870.5877   4.8528   4.5187   2.7806
 3871.4790   4.6061   4.2891   2.7120
 3872.3706   8.3391   7.7651   2.7099
 3873.2624  11.0076  10.2501   2.7999
 3874.1544   8.9737   8.3563   2.7056
 3875.0465   1.8948   1.7645   2.5646
 3875.9389   5.8945   5.4891   2.6442
 3876.8315   8.8922   8.2807   2.7064
 3877.7243   6.3030   5.8697   2.6384
 3878.6173   3.6035   3.3558   2.5670
 3879.5105   6.9225   6.4467   2.6061
 3880.4039  11.6034  10.8060   2.7611
 3881.2975   9.2375   8.6028   2.7196
 3882.1914  14.9137  13.8892   2.7791
 3883.0854  12.2036  11.3653   2.7337
 3883.9796   4.2024   3.9138   2.5773
 3884.8741   7.6832   7.1556   2.6774
 3885.7687   8.8572   8.2491   2.7237
 3886.6636  11.7602  10.9529   2.7213
