 3790.3272  15.7219  13.6085   0.0000
 3791.2001  15.7199  13.6072   0.0000
 3792.0731  15.7180  13.6059   0.0000
 3792.9464  15.7161  13.6046   0.0000
 3793.8199  15.7142  13.6033   0.0000
 3794.6936  15.7122  13.6020   0.0000
 3795.5675  15.7103  13.6008   0.0000
 3796.4416  15.7084  13.5995   0.0000
 3797.3158  15.7065  13.5982   0.0000
 3798.1903  15.7046  13.5969   0.0000
 3799.0650  15.7027  13.5956   0.0000
 3799.9399  15.7008  13.5944   0.0000
 3800.8150  15.6989  13.5931   0.0000
 3801.6903  15.6970  13.5918   0.0000
 3802.5658  15.6952  13.5906   0.0000
 3803.4415  15.6933  13.5893   0.0000
 3804.3174  15.6914  13.5881   0.0000
 3805.1935  15.6895  13.5868   0.0000
 3806.0698  15.6877  13.5855   0.0000
 3806.9463  15.6858  13.5843   0.0000
 3807.8230  15.6839  13.5830   0.0000
 3808.6999  15.6821  13.5818   0.0000
 3809.5770  15.6802  13.5806   0.0000
 3810.4543  15.6784  13.5793   0.0000
 3811.3318  15.6765  13.5781   0.0000
 3812.2095  15.6747  13.5768   0.0000
 3813.0874  15.6728  13.5756   0.0000
 3813.9655  15.6710  13.5744   0.0000
 3814.8439  15.6692  13.5731   0.0000
 3815.7224  15.6673  13.5719   0.0000
 3816.6011  15.6655  13.5707   0.0000
 3817.4800  15.6637  13.5695   3.0469
 3818.3592  16.8837  14.6267   2.9409
 3819.2385   8.2189   7.1205   2.7975
 3820.1180   5.3858   4.6661   2.7522
 3820.9978   8.6052   7.4555   2.8081
 3821.8777  10.7022   9.2726   2.8239
 3822.7578   8.3941   7.2730   2.8416
 3823.6382   5.8437   5.0634   2.9004
 3824.5187   6.3694   5.5190   2.8469
 3825.3995   7.2101   6.2476   2.8782
 3826.2804   6.3047   5.4632   2.7617
 3827.1616   6.6196   5.7362   2.7393
 3828.0430  11.1713   9.6808   2.8138
 3828.9245  12.2900  10.6505   2.9009
 3829.8063  11.5249   9.9877   2.9735
 3830.6882  12.3533  10.7059   3.0229
 3831.5704  12.5985  10.9187   3.1396
 3832.4528   8.5948   7.4490   3.0216
 3833.3354   3.2964   2.8571   3.8954
 3834.2181   8.8146   7.6399   3.8461
 3835.1011   7.4078   6.4208   3.7420
 3835.9843   4.6549   4.0348   3.5713
 3836.8677   7.2508   6.2850   2.8502
 3837.7513  10.7403   9.3099   2.8581
 3838.6351   8.1246   7.0428   2.8435
 3839.5191  10.8858   9.4366   2.9249
 3840.4033  15.4749  13.4151   3.0787
 3841.2877   8.9670   7.7736   2.8283
 3842.1723   8.3551   7.2433   2.8136
 3843.0571  13.6699  11.8512   2.7647
 3843.9422   8.4594   7.3341   2.7472
 3844.8274  16.8930  14.6462   2.7799
